"都道府県名","市区町村名","大字・丁目名","小字・通称名","街区符号・地番","座標系番号","Ｘ座標","Ｙ座標","緯度","経度","住居表示フラグ","代表フラグ","更新前履歴フラグ","更新後履歴フラグ"
"東京都","調布市","富士見町四丁目","","6","9","-37343.0","-27010.4","35.663040","139.534997","1","0","0","0"
"東京都","調布市","富士見町四丁目","","5","9","-37352.5","-27043.1","35.662953","139.534636","1","1","0","0"
"東京都","調布市","富士見町四丁目","","8","9","-37430.1","-26969.8","35.662255","139.535448","1","1","0","0"
"東京都","調布市","富士見町四丁目","","15","9","-37260.5","-27049.5","35.663783","139.534562","1","0","0","0"
"東京都","調布市","富士見町四丁目","","16","9","-37272.8","-27091.1","35.663670","139.534103","1","0","0","0"
"東京都","調布市","富士見町三丁目","","1","9","-37382.5","-26867.4","35.662687","139.536578","1","1","0","0"
"東京都","調布市","富士見町三丁目","","2","9","-37405.4","-26787.4","35.662483","139.537462","1","0","0","0"
"東京都","調布市","富士見町三丁目","","3","9","-37377.8","-26765.0","35.662733","139.537709","1","1","0","0"
"東京都","調布市","富士見町三丁目","","3","9","-37312.8","-26804.8","35.663318","139.537267","1","0","0","0"
"東京都","調布市","富士見町三丁目","","1","9","-37342.1","-26810.3","35.663053","139.537207","1","0","0","0"
"東京都","調布市","富士見町四丁目","","18","9","-37159.3","-26916.2","35.664698","139.536032","1","0","0","0"
"東京都","調布市","富士見町四丁目","","25","9","-36971.1","-26950.6","35.666393","139.535645","1","1","0","0"
"東京都","調布市","富士見町四丁目","","24","9","-37060.3","-26909.8","35.665591","139.536099","1","0","0","0"
"東京都","調布市","富士見町四丁目","","26","9","-37018.4","-26991.2","35.665966","139.535198","1","1","0","0"
"東京都","調布市","富士見町四丁目","","19","9","-37201.1","-26758.3","35.664326","139.537777","1","1","0","0"
"東京都","調布市","富士見町四丁目","","22","9","-37102.8","-26796.3","35.665211","139.537354","1","0","0","0"
"東京都","調布市","富士見町四丁目","","23","9","-37066.7","-26826.5","35.665535","139.537019","1","1","0","0"
"東京都","調布市","富士見町四丁目","","27","9","-36902.1","-26957.1","35.667015","139.535571","1","1","0","0"
"東京都","調布市","富士見町四丁目","","29","9","-36815.0","-26914.3","35.667801","139.536041","1","0","0","0"
"東京都","調布市","富士見町四丁目","","32","9","-36760.3","-26941.4","35.668294","139.535739","1","1","0","0"
"東京都","調布市","富士見町四丁目","","30","9","-36720.4","-26916.1","35.668655","139.536018","1","1","0","0"
"東京都","調布市","富士見町四丁目","","31","9","-36705.5","-26962.0","35.668787","139.535511","1","1","0","0"
"東京都","調布市","富士見町四丁目","","30","9","-36661.5","-26971.9","35.669183","139.535399","1","0","0","0"
"東京都","調布市","富士見町四丁目","","31","9","-36704.4","-27006.9","35.668796","139.535014","1","0","0","0"
"東京都","調布市","富士見町四丁目","","33","9","-36796.6","-27004.1","35.667965","139.535048","1","1","0","0"
"東京都","調布市","富士見町四丁目","","34","9","-36903.1","-27094.9","35.667002","139.534048","1","1","0","0"
"東京都","調布市","富士見町四丁目","","17","9","-37085.4","-27020.0","35.665361","139.534883","1","0","0","0"
"東京都","調布市","富士見町四丁目","","39","9","-37063.4","-27127.0","35.665557","139.533699","1","1","0","0"
"東京都","調布市","富士見町四丁目","","40","9","-37033.2","-27303.2","35.665824","139.531752","1","1","0","0"
"東京都","調布市","上石原一丁目","","22","9","-37829.0","-27536.7","35.658644","139.529200","1","1","0","0"
"東京都","調布市","上石原二丁目","","4","9","-37928.1","-27607.1","35.657749","139.528427","1","0","0","0"
"東京都","調布市","上石原一丁目","","24","9","-37918.0","-27566.1","35.657842","139.528879","0","0","0","0"
"東京都","調布市","上石原二丁目","","26","9","-37951.0","-27572.9","35.657544","139.528804","1","0","0","0"
"東京都","調布市","上石原一丁目","","25","9","-37976.1","-27480.7","35.657320","139.529824","1","0","0","0"
"東京都","調布市","上石原二丁目","","28","9","-37993.4","-27511.2","35.657163","139.529488","1","0","0","0"
"東京都","調布市","上石原一丁目","","39","9","-38008.0","-27380.4","35.657035","139.530933","1","0","0","0"
"東京都","調布市","上石原一丁目","","38","9","-37934.1","-27356.2","35.657703","139.531198","1","0","0","0"
"東京都","調布市","上石原二丁目","","36","9","-38171.3","-27385.9","35.655563","139.530877","1","1","0","0"
"東京都","調布市","上石原一丁目","","49","9","-38066.5","-27304.0","35.656510","139.531778","1","1","0","0"
"東京都","調布市","上石原二丁目","","34","9","-38104.7","-27356.9","35.656164","139.531196","1","1","0","0"
"東京都","調布市","上石原二丁目","","35","9","-38128.6","-27320.6","35.655950","139.531598","1","1","0","0"
"東京都","調布市","下石原三丁目","","8","9","-38451.7","-27465.8","35.653033","139.530005","1","1","0","0"
"東京都","調布市","下石原三丁目","","10","9","-38354.8","-27413.7","35.653909","139.530577","1","1","0","0"
"東京都","調布市","下石原三丁目","","11","9","-38384.0","-27363.9","35.653647","139.531128","1","1","0","0"
"東京都","調布市","下石原三丁目","","9","9","-38424.1","-27404.8","35.653284","139.530677","1","0","0","0"
"東京都","調布市","下石原三丁目","","13","9","-38487.7","-27382.5","35.652711","139.530926","1","1","0","0"
"東京都","調布市","下石原三丁目","","14","9","-38463.1","-27415.9","35.652932","139.530557","1","1","0","0"
"東京都","調布市","下石原三丁目","","15","9","-38505.1","-27452.6","35.652552","139.530153","1","1","0","0"
"東京都","調布市","下石原三丁目","","16","9","-38532.4","-27423.8","35.652307","139.530471","1","1","0","0"
"東京都","調布市","下石原三丁目","","18","9","-38615.8","-27430.7","35.651555","139.530398","1","1","0","0"
"東京都","調布市","多摩川一丁目","","1","9","-38508.0","-27608.1","35.652522","139.528436","1","1","0","0"
"東京都","調布市","多摩川一丁目","","29","9","-38685.7","-27530.0","35.650922","139.529304","1","0","0","0"
"東京都","調布市","多摩川一丁目","","26","9","-38626.5","-27469.8","35.651458","139.529967","1","1","0","0"
"東京都","調布市","多摩川一丁目","","25","9","-38566.8","-27529.7","35.651994","139.529303","1","1","0","0"
"東京都","調布市","下石原三丁目","","17","9","-38560.3","-27466.6","35.652055","139.529999","1","1","0","0"
"東京都","調布市","下石原三丁目","","3","9","-38428.1","-27515.5","35.653245","139.529455","1","0","0","0"
"東京都","調布市","下石原三丁目","","6","9","-38488.1","-27540.6","35.652704","139.529180","1","1","0","0"
"東京都","調布市","下石原三丁目","","5","9","-38463.4","-27587.0","35.652925","139.528667","1","1","0","0"
"東京都","調布市","下石原三丁目","","4","9","-38429.4","-27570.6","35.653232","139.528847","1","0","0","0"
"東京都","調布市","富士見町一丁目","","1","9","-37680.7","-27189.0","35.659991","139.533036","1","1","0","0"
"東京都","調布市","富士見町一丁目","","14","9","-37628.0","-27060.2","35.660469","139.534457","1","1","0","0"
"東京都","調布市","富士見町一丁目","","17","9","-37649.0","-27093.6","35.660279","139.534088","1","1","0","0"
"東京都","調布市","富士見町一丁目","","2","9","-37698.8","-27143.8","35.659829","139.533536","1","1","0","0"
"東京都","調布市","富士見町一丁目","","16","9","-37646.4","-27153.9","35.660301","139.533422","1","1","0","0"
"東京都","調布市","富士見町一丁目","","15","9","-37677.6","-27114.8","35.660021","139.533856","1","1","0","0"
"東京都","調布市","富士見町一丁目","","11","9","-37728.4","-26953.2","35.659567","139.535642","0","1","0","0"
"東京都","調布市","富士見町一丁目","","12","9","-37667.2","-26970.8","35.660119","139.535445","1","1","0","0"
"東京都","調布市","富士見町一丁目","","4","9","-37731.9","-26992.4","35.659535","139.535209","1","1","0","0"
"東京都","調布市","富士見町一丁目","","12","9","-37640.0","-26982.1","35.660364","139.535319","1","0","0","0"
"東京都","調布市","富士見町一丁目","","31","9","-37588.1","-26985.8","35.660831","139.535277","1","1","0","0"
"東京都","調布市","富士見町一丁目","","32","9","-37609.3","-26982.1","35.660640","139.535319","1","1","0","0"
"東京都","調布市","富士見町一丁目","","13","9","-37686.6","-27021.4","35.659942","139.534887","1","0","0","0"
"東京都","調布市","富士見町一丁目","","3","9","-37738.2","-27052.6","35.659476","139.534544","1","1","0","0"
"東京都","調布市","上石原一丁目","","36","9","-37747.9","-27254.4","35.659384","139.532316","1","0","0","0"
"東京都","調布市","上石原一丁目","","44","9","-37826.0","-27151.8","35.658682","139.533452","1","0","0","0"
"東京都","調布市","下石原一丁目","","6","9","-37905.5","-26984.6","35.657971","139.535300","1","1","0","0"
"東京都","調布市","下石原一丁目","","2","9","-37934.0","-27123.1","35.657710","139.533772","1","1","0","0"
"東京都","調布市","下石原一丁目","","35","9","-37980.8","-27155.3","35.657287","139.533418","1","1","0","0"
"東京都","調布市","下石原一丁目","","32","9","-38015.5","-27050.5","35.656977","139.534577","1","1","0","0"
"東京都","調布市","下石原一丁目","","31","9","-38047.5","-27013.6","35.656689","139.534986","1","1","0","0"
"東京都","調布市","下石原一丁目","","10","9","-37982.6","-26966.4","35.657276","139.535504","1","0","0","0"
"東京都","調布市","下石原一丁目","","30","9","-38028.5","-26977.5","35.656862","139.535383","1","1","0","0"
"東京都","調布市","下石原一丁目","","34","9","-38003.7","-27111.8","35.657081","139.533899","1","1","0","0"
"東京都","調布市","下石原一丁目","","38","9","-38088.1","-27168.7","35.656319","139.533274","1","1","0","0"
"東京都","調布市","下石原一丁目","","39","9","-38101.7","-27145.3","35.656197","139.533532","1","1","0","0"
"東京都","調布市","下石原一丁目","","43","9","-38137.0","-27079.1","35.655881","139.534264","1","1","0","0"
"東京都","調布市","下石原一丁目","","33","9","-38043.9","-27088.6","35.656719","139.534157","1","1","0","0"
"東京都","調布市","下石原一丁目","","42","9","-38129.8","-27102.5","35.655945","139.534006","1","1","0","0"
"東京都","調布市","下石原一丁目","","41","9","-38115.2","-27123.9","35.656076","139.533769","1","1","0","0"
"東京都","調布市","下石原二丁目","","16","9","-38201.7","-27147.4","35.655296","139.533512","1","1","0","0"
"東京都","調布市","下石原一丁目","","40","9","-38173.8","-27144.4","35.655548","139.533545","1","1","0","0"
"東京都","調布市","下石原二丁目","","14","9","-38186.6","-27228.2","35.655429","139.532620","1","1","0","0"
"東京都","調布市","下石原二丁目","","1","9","-38161.5","-27277.6","35.655654","139.532073","1","1","0","0"
"東京都","調布市","下石原二丁目","","2","9","-38192.2","-27330.4","35.655376","139.531492","1","1","0","0"
"東京都","調布市","下石原二丁目","","5","9","-38218.4","-27352.4","35.655140","139.531249","1","0","0","0"
"東京都","調布市","下石原二丁目","","3","9","-38227.3","-27292.8","35.655062","139.531908","1","1","0","0"
"東京都","調布市","下石原二丁目","","4","9","-38258.2","-27328.8","35.654781","139.531511","1","0","0","0"
"東京都","調布市","下石原二丁目","","15","9","-38209.2","-27205.8","35.655226","139.532868","1","1","0","0"
"東京都","調布市","下石原二丁目","","13","9","-38267.7","-27267.3","35.654697","139.532191","1","1","0","0"
"東京都","調布市","下石原二丁目","","7","9","-38304.7","-27363.1","35.654361","139.531134","1","1","0","0"
"東京都","調布市","下石原三丁目","","12","9","-38408.8","-27316.5","35.653425","139.531653","1","1","0","0"
"東京都","調布市","下石原二丁目","","12","9","-38290.3","-27249.1","35.654494","139.532393","1","1","0","0"
"東京都","調布市","下石原二丁目","","8","9","-38337.7","-27316.3","35.654065","139.531652","1","1","0","0"
"東京都","調布市","下石原二丁目","","21","9","-38395.5","-27241.7","35.653546","139.532477","0","1","0","0"
"東京都","調布市","下石原三丁目","","31","9","-38448.4","-27304.9","35.653068","139.531782","1","1","0","0"
"東京都","調布市","下石原三丁目","","30","9","-38499.1","-27341.9","35.652610","139.531374","1","1","0","0"
"東京都","調布市","下石原二丁目","","22","9","-38439.8","-27184.1","35.653149","139.533115","1","1","0","0"
"東京都","調布市","下石原三丁目","","34","9","-38504.5","-27201.1","35.652565","139.532930","1","1","0","0"
"東京都","調布市","下石原三丁目","","42","9","-38543.5","-27171.2","35.652214","139.533262","1","1","0","0"
"東京都","調布市","下石原三丁目","","43","9","-38587.2","-27146.7","35.651821","139.533534","1","1","0","0"
"東京都","調布市","下石原三丁目","","44","9","-38630.2","-27178.1","35.651433","139.533188","1","1","0","0"
"東京都","調布市","下石原三丁目","","46","9","-38694.0","-27196.2","35.650857","139.532990","1","1","0","0"
"東京都","調布市","下石原三丁目","","45","9","-38681.0","-27219.4","35.650973","139.532733","1","1","0","0"
"東京都","調布市","下石原三丁目","","41","9","-38620.3","-27236.8","35.651520","139.532540","1","1","0","0"
"東京都","調布市","下石原三丁目","","40","9","-38666.6","-27265.1","35.651102","139.532228","1","1","0","0"
"東京都","調布市","下石原三丁目","","35","9","-38572.7","-27251.2","35.651949","139.532379","1","1","0","0"
